"Data Source","World Development Indicators",

"Last Updated Date","2018-01-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","5.82956395874796","5.96771909953278","6.18632240055827","6.42706423605106","6.63756359136532","6.75186222920795","6.76377712132016","6.68691983122363","6.56733447431122","6.47506001600427","6.44755152077397","6.58838234326689","6.778941871471","6.99692407317468","7.24311099665207","7.51894182612046","7.6596702131079","7.91248507534932","8.26711640125839","8.61816644443722","8.87164838018568","8.92604045870377","8.90160546812908","8.86020427345072","8.87902675190863","8.99015540833385","9.16833042176192","9.45398112370938","9.79742765273312","10.1116345099051","10.2657733464579","10.1119471462654","9.96955197912136","9.86130828874085","9.80200061874807","9.79660017686941","9.65957446808511","9.45797221075801","9.17133984226636","8.8425138470932","8.51783321635934","8.26131111525627","8.07578879327758","7.93791661736284","7.78482481243716","7.56662980897548","7.24278746171588","6.9548836771216","6.77123543035758","6.70306910186406","6.68984962406015","6.47504915270106","6.25279308803814","6.03000203466326","5.80128264025432","5.56611011654671","5.32715376226827","",
"Afghanistan","AFG","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.33544713509545","6.30305425770347","6.28909656056172","6.28716765442128","6.28820597287369","6.28787418799352","6.26374622606594","6.24665309581112","6.233939755811","6.22306259106183","6.21196993163095","6.17352164087215","6.13357567112134","6.10512755029077","6.10728539190195","6.1480216270346","6.18891832511997","6.27270761413897","6.37022021917478","6.43949912816168","6.46030186377337","6.41114846711697","6.31242730601777","6.1908604629715","6.08761019682719","6.02086080888844","5.94898139178921","5.92296543265112","5.91779657640669","5.8970776493839","5.83470026735675","5.78622322084877","5.74171669546718","5.70105584134135","5.67416445414111","5.66977588987398","5.64564938050042","5.62681704223984","5.61451583169896","5.60416052646207","5.58931544023536","5.56219543659443","5.54639538869053","5.54235975997769","5.55577648846485","5.59372146543211","5.64203758997903","5.69743380422905","5.75954214617846","5.8260262097315","5.89096890129801","5.95305193442566","6.02942855857276","6.10664997042851","6.16738445945657","6.20614259525784","6.24253533327692","",
"Angola","AGO","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.6109080879818","6.52887069197323","6.41866437077919","6.29852496159992","6.19569690726393","6.12104914870934","6.008955570345","5.92751250493866","5.86581641415461","5.80652543864797","5.74026609941141","5.64751254460107","5.56754589949483","5.49114095568346","5.40686921991772","5.3118889927258","5.17782399625813","5.02986848637979","4.91515440600617","4.89856972416513","5.0062504215859","5.19618158886341","5.49283442594873","5.820806886058","6.08197533571384","6.22895250360788","6.25671916234786","6.19473039613247","6.08537115718394","5.98650748927657","5.92744566012463","5.86856903999928","5.84524213216776","5.8434471677494","5.84457999291566","5.84051440599921","5.80984829890125","5.78285336624906","5.76455241561037","5.76141228021242","5.77479753792414","5.78395754536057","5.80722834446399","5.84105971791467","5.88222975195661","5.92800331819563","5.96104988735649","6.00208371906487","6.04264171034503","6.07294488466744","6.08865842293054","6.08163304914172","6.06616052746561","6.04817973253785","6.03724261122417","6.03853794311314","6.04985789822267","",
"Albania","ALB","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.03209035790184","5.98042224094067","5.90814741012229","5.83910099323074","5.80792216009319","5.83112687874717","5.89643879391987","6.01346661757714","6.14806252785314","6.2500429544408","6.29307890718679","6.29798035578235","6.25330278467033","6.18071332278557","6.11152011192358","6.06366006060585","6.02283286649241","5.99989858543032","6.00406436363403","6.04742187371364","6.13583048257486","6.26949270253412","6.44267001879672","6.64248351691266","6.85064325704431","7.05360074365819","7.25039509801203","7.43597337553074","7.60837066401357","7.77022348166975","7.92427607187589","8.00354743702647","8.05837926615321","8.07200831086436","8.01681332772385","7.87627140670118","7.81953736847642","7.69727125057269","7.53477290455118","7.37063525995657","7.22095343056156","7.09456655913198","6.95798450064662","6.79628638344918","6.60007630596095","6.37387862728085","6.32374792126558","6.26800498923261","6.20239667583794","6.13697691874013","6.07628579736022","6.31100656847257","6.60904826259217","6.92850612997931","7.18155852159746","7.26977168016017","7.07773888421414","",
"Andorra","AND","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.51521975636216","6.48540225480272","6.44072650044643","6.38384474195442","6.31926392688356","6.24903089546958","6.14889174270265","6.05033679310002","5.9518734799724","5.85134784316354","5.74938758445199","5.64360858942904","5.54330958575117","5.45577176356712","5.38933475438203","5.34591311802605","5.32381606530692","5.32385051434536","5.34770544878968","5.39627401393616","5.46571371657395","5.57259330226742","5.70039563662135","5.8333616895152","5.95314173761884","6.05014052782472","6.10663616225337","6.15444415200256","6.1996573423674","6.25049684564626","6.3007600478143","6.36600447950517","6.41295999127824","6.486041809341","6.55538728630482","6.63775016237978","6.68643311712241","6.7355448043292","6.78354705380634","6.83039269519683","6.87798908398065","6.91478978390833","6.94923243465389","6.98678742702377","7.03775781367103","7.10879709247123","7.19903141578463","7.31002605323101","7.43164615109723","7.54997851970602","7.65596165075881","7.74546167542169","7.81805639939977","7.87432172974643","7.91603257912733","7.94208671016486","7.93680210933965","",
"United Arab Emirates","ARE","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","5.96153846153846","6.00876833565517","6.09577703352966","6.21270304865956","6.36551700749483","6.55329672094293","6.79211771370826","7.00162216668859","7.16615078487729","7.30517610006529","7.45519132638302","7.22608570783843","7.16333923611423","7.21293775232373","7.31051344743276","7.43155149934811","7.43864912487992","7.47895798787585","7.5402307951149","7.68067096810509","7.9784648981627","8.23794643494143","8.46881408531974","8.63369416389564","8.77506609990686","8.99410573456048","9.30238852425739","9.5854501080537","9.76324389136665","9.76248825278847","9.58237181291158","9.34391071070774","9.18563260568548","9.16867831011246","9.33599861385028","9.67647366513151","9.65456248654499","9.7089498289611","9.77446735908209","9.84399073535564","9.96848587909966","10.0411422091837","10.3006331512314","10.7258315937864","11.2629594347545","11.8695693029621","12.1727742562907","12.4813841874065","12.7862088899708","13.10880142291","13.4858213544232","13.6254017293297","13.8033419017518","13.9613348917894","14.0170146300828","13.9311013289651","13.5362841279441","",
"Argentina","ARG","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","7.76476938908661","7.67771200962898","7.56197440341351","7.42921403383244","7.29609403295595","7.17326692179418","7.05712786507547","6.95084552495376","6.85812691617919","6.78257829287755","6.72621643035616","6.69006273725307","6.67335617289567","6.67367823943868","6.68697455463619","6.70976021282366","6.7348968593981","6.76264406086758","6.79180420608612","6.82284044340688","6.85542060161429","6.87029551806553","6.89732879949132","6.92527599163788","6.93850366820075","6.92987679764495","6.92678343306042","6.89721894921467","6.85303927853006","6.81024714370107","6.77587628163967","6.72766488646534","6.68855158142953","6.65502644888262","6.620646185425","6.58393468513622","6.54805271566388","6.51440496336241","6.48873123909023","6.48000227426625","6.49356276149036","6.53385009571738","6.58457753150291","6.65482551833896","6.75805248012005","6.89809854013558","7.06854254312189","7.28093910975336","7.49373395437648","7.64536892041268","7.70169219052579","7.67887246771744","7.56448318815139","7.39914653022883","7.24650832386836","7.14434289245035","7.08350986680287","",
"Armenia","ARM","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","8.4481066647994","8.35383379345293","7.97126091852925","7.48456696513977","7.15188951054395","7.10240160927867","7.29536209969587","7.75067213315527","8.26015499265982","8.51580544269665","8.35837380414833","7.86533562303033","7.01727753861028","6.0359124373411","5.23181921183861","4.77140080166256","4.50052987910656","4.56613445862239","4.91055783588518","5.37727107151758","5.8340306825262","6.24645805501001","6.61483852836598","6.96558896676464","7.34190310842629","7.75114080376301","8.18019526219468","8.62112923440289","9.02789479625993","9.34251429872831","9.54031763581898","9.60435800378798","9.55784554014191","9.40257247663133","9.14119763742064","8.77543066029657","8.35530960991536","7.83682362471943","7.27175263790213","6.74649755556817","6.32693384548884","6.11338010810049","6.01179426594087","6.0003488465869","6.04570908079859","6.12612258956657","6.23102484489873","6.37419633413994","6.54268091413334","6.72635406509198","6.92468376010315","7.19463964700114","7.49107381805602","7.80063517682125","8.10432156540724","8.38031425531708","8.62589355607082","",
"American Samoa","ASM","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
